REGIONAL,DEPARTAMENTO,TECNOL,GERENCIA,CANAL_HOMOLOGADO_MILLICON,tipo_fuerza_venta,estrato,antiguedad_meses,productos,portafolio,no_serv_tecnicos,fallo,asesoria_factura,pedidos_peticiones,reagendamiento,asesoria_servicios,retencion,Otras,quejas_fraude,traslado,Incumplimiento_pago,cliente_id
EJE CAFETERO,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112785996
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,6,18,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112787316
EJE CAFETERO,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1112788456
EJE CAFETERO,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1112788456
EJE CAFETERO,RISARALDA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112792676
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,2,28,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112878926
SUR,VALLE DEL CAUCA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,28,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112878926
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,2,28,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112878926
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112880195
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112880365
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112880365
SUR,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1112880365
EJE CAFETERO,VALLE DEL CAUCA,HFC,TIENDAS,TIENDAS,INDIRECTA,SE,,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112905782
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,6,1,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1112966198
EJE CAFETERO,QUINDIO,HFC,TIENDAS,TIENDAS,INDIRECTA,2,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1113311690
EJE CAFETERO,QUINDIO,HFC,TIENDAS,TIENDAS,INDIRECTA,2,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1113311690
EJE CAFETERO,QUINDIO,HFC,TIENDAS,TIENDAS,INDIRECTA,2,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1113311690
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1113515539
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1113515539
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1113515539
CENTRO,CUNDINAMARCA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,48,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1121858067
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,2,9,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1121867270
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121870807
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121870807
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,4,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121870807
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,2,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1121878878
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,3,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1121878878
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,4,TO,Individual,1,Sin señal,0,0,0,0,0,0,0,0,1,1121883468
CENTRO,META,HFC,FVD,FVD,INDIRECTA,2,1,TO+TV+BA,Trio,1,Problemas wifi,0,0,0,0,0,0,0,0,0,1121899589
CENTRO,META,HFC,FVD,FVD,INDIRECTA,2,1,TO+TV+BA,Trio,1,Problemas wifi,0,0,0,0,0,0,0,0,0,1121899589
CENTRO,META,HFC,FVD,FVD,INDIRECTA,2,1,TO+TV+BA,Trio,1,Problemas wifi,0,0,0,0,0,0,0,0,0,1121899589
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,2,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1121899658
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,1,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1121899658
ORIENTE,SANTANDER,HFC,CONTACT,DIGITALES,INDIRECTA,3,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121914591
ORIENTE,SANTANDER,HFC,CONTACT,DIGITALES,INDIRECTA,3,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121914591
ORIENTE,SANTANDER,HFC,CONTACT,DIGITALES,INDIRECTA,3,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121914591
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121915030
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121915030
COSTA,CORDOBA,REDCO,FVD,FVD,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1121915030
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,2,10,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1121923781
SUR,VALLE DEL CAUCA,HFC,FVD,FVD,INDIRECTA,2,10,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1121923781
CENTRO,META,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1121924200
CENTRO,META,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1121924200
CENTRO,META,HFC,FVD,FVD,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1121924200
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,5,29,TV,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1128407703
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128408042
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128408042
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,191,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1128414122
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,44,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1128414396
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,6,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128416874
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,6,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128416874
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,6,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128416874
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,4,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1128417285
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,4,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1128417285
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,4,0,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1128417285
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,66,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1128417870
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,30,TO+BA,Duo,1,Navegacion Lenta,0,0,1,0,0,0,0,0,0,1128418149
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,30,TO+BA,Duo,1,Navegacion Lenta,0,0,1,0,0,0,0,0,0,1128418149
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,14,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128418452
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,14,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128418452
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,14,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,0,0,0,1128418452
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,40,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1128418585
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,197,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1128419126
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,5,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128420340
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,5,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128420340
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,5,9,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128420340
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,DIGITALES,INDIRECTA,4,3,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1128420972
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,DIGITALES,INDIRECTA,4,3,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1128420972
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,17,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1128421024
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,85,BA,Individual,1,No navega,1,0,0,0,0,0,0,0,0,1128421798
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,1,30,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,0,1128422720
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,1,30,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,0,1128422720
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,123,TO,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1128425676
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,83,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1128426045
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,2,56,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1128426407
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,1,75,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,1128426818
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,0,TV,Individual,1,Problemas wifi,0,0,0,0,0,0,0,0,0,1128427219
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,133,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427786
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,133,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427786
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,133,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427786
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,1,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427976
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,1,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427976
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,1,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1128427976
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,19,TO+TV,Duo,1,Sin señal,0,0,0,0,0,0,0,1,0,1128428287
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,19,TO+TV,Duo,1,Sin señal,0,0,0,0,0,0,0,1,0,1128428287
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128429224
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,0,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128429224
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128430259
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128430259
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,18,TV,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1128430313
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,76,TO+BA,Duo,1,No navega,0,1,1,1,0,0,0,1,0,1128430955
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,76,TO+BA,Duo,1,No navega,0,1,1,1,0,0,0,1,0,1128430955
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,24,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1128432461
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,24,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1128432461
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,1,TV,Individual,NULL,NULL,1,0,0,0,0,0,0,0,0,1128432863
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,1,1,1,1128433575
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,1,1,1,1128433575
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,,TO+TV+BA,Trio,1,Sin señal,0,0,0,0,0,0,1,1,1,1128433575
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,2,17,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1128434258
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,117,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128434290
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,2,117,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128434290
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,1,14,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1128434879
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,4,9,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,1,0,1128435373
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,33,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128437076
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,33,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1128437076
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1140865409
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,0,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1140865409
COSTA,ATLÁNTICO,HFC,CONTACT,SAC,INDIRECTA,3,44,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1140865595
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140870244
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140870244
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140870244
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,2,7,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,1,0,0,1140871176
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,2,7,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,1,0,0,1140871176
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,2,7,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,1,0,0,1140871176
COSTA,ATLÁNTICO,HFC,CONTACT,SAC,INDIRECTA,3,6,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,1,1140873840
EJE CAFETERO,QUINDIO,HFC,CONTACT,IN BOUND,INDIRECTA,1,6,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140874986
EJE CAFETERO,QUINDIO,HFC,CONTACT,IN BOUND,INDIRECTA,1,6,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140874986
EJE CAFETERO,QUINDIO,HFC,CONTACT,IN BOUND,INDIRECTA,1,6,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140874986
COSTA,MAGDALENA,HFC,CONTACT,IN BOUND,INDIRECTA,3,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140875149
COSTA,MAGDALENA,HFC,CONTACT,IN BOUND,INDIRECTA,3,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140875149
COSTA,MAGDALENA,HFC,CONTACT,IN BOUND,INDIRECTA,3,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140875149
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,15,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1140877190
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,15,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1140877190
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,4,12,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1140878238
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,54,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1140878689
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,54,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1140878689
COSTA,ATLANTICO,HFC,TIENDAS,TIENDAS,INDIRECTA,3,54,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1140878689
COSTA,ATLÁNTICO,HFC,CONTACT,SAC,INDIRECTA,3,37,TV,Individual,1,Mala calidad en la imagen,0,0,0,0,0,0,0,0,0,1140881672
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,20,TO+TV+BA,Trio,NULL,NULL,0,1,0,0,0,0,0,0,0,1140887090
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,20,TO+TV+BA,Trio,NULL,NULL,0,1,0,0,0,0,0,0,0,1140887090
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,20,TO+TV+BA,Trio,NULL,NULL,0,1,0,0,0,0,0,0,0,1140887090
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,1,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887348
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,1,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887348
COSTA,ATLÁNTICO,HFC,CONTACT,IN BOUND,INDIRECTA,1,15,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887348
COSTA,ATLANTICO,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887461
COSTA,ATLANTICO,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887461
COSTA,ATLANTICO,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1140887461
COSTA,ATLANTICO,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,52,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1140897837
COSTA,ATLANTICO,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,52,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1140897837
COSTA,ATLANTICO,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,3,52,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1140897837
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,8,TO+TV+BA,Trio,1,Mala calidad en la imagen,0,0,0,0,0,0,0,1,0,1152220683
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,8,TO+TV+BA,Trio,1,Mala calidad en la imagen,0,0,0,0,0,0,0,1,0,1152220683
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,OUT BOUND,INDIRECTA,2,67,BA,Individual,NULL,NULL,1,1,0,1,0,0,0,0,0,1152223949
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,0,TO,Individual,1,No navega,1,0,0,0,0,0,0,0,1,1152224009
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,1,9,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1152225133
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,FVD,INDIRECTA,1,9,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1152225133
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,11522376
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,11522376
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,2,3,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,11522376
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,DIGITALES,INDIRECTA,3,25,BA,Individual,1,No navega,0,0,0,0,0,0,0,1,0,1152434061
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,2,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1152434229
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,2,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1152434229
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,53,TV+BA,Duo,NULL,NULL,1,0,0,0,0,0,0,0,0,1152435748
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,53,TV+BA,Duo,NULL,NULL,1,0,0,0,0,0,0,0,0,1152435748
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,4,2,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1152436600
